filename,target
aclImdb/train/pos/2932_10.txt,1
aclImdb/train/neg/8769_4.txt,0
aclImdb/train/pos/6039_10.txt,1
aclImdb/train/neg/2463_4.txt,0
aclImdb/train/neg/1869_2.txt,0
aclImdb/train/pos/12163_8.txt,1
aclImdb/train/pos/2108_10.txt,1
aclImdb/train/neg/8905_4.txt,0
aclImdb/train/pos/3593_8.txt,1
aclImdb/train/pos/11874_10.txt,1
aclImdb/train/neg/7126_1.txt,0
aclImdb/train/neg/6180_3.txt,0
aclImdb/train/pos/8299_7.txt,1
aclImdb/train/pos/6384_9.txt,1
aclImdb/train/pos/1162_9.txt,1
aclImdb/train/pos/585_10.txt,1
aclImdb/train/neg/2802_1.txt,0
aclImdb/train/pos/10734_10.txt,1
aclImdb/train/pos/5632_8.txt,1
aclImdb/train/pos/7847_9.txt,1
aclImdb/train/pos/10421_7.txt,1
aclImdb/train/pos/3782_8.txt,1
aclImdb/train/neg/6050_4.txt,0
aclImdb/train/pos/11835_8.txt,1
aclImdb/train/pos/9690_10.txt,1
aclImdb/train/neg/1765_4.txt,0
aclImdb/train/neg/7803_2.txt,0
aclImdb/train/pos/9073_10.txt,1
aclImdb/train/pos/6492_10.txt,1
aclImdb/train/pos/2997_7.txt,1
aclImdb/train/neg/10535_2.txt,0
aclImdb/train/neg/1567_1.txt,0
aclImdb/train/neg/2036_4.txt,0
aclImdb/train/pos/2765_9.txt,1
aclImdb/train/neg/5501_1.txt,0
aclImdb/train/pos/2856_10.txt,1
aclImdb/train/neg/6572_3.txt,0
aclImdb/train/pos/1508_7.txt,1
aclImdb/train/neg/1889_1.txt,0
aclImdb/train/neg/4096_2.txt,0
aclImdb/train/pos/1584_9.txt,1
aclImdb/train/pos/1553_10.txt,1
aclImdb/train/neg/2351_1.txt,0
aclImdb/train/pos/2016_7.txt,1
aclImdb/train/pos/7081_8.txt,1
aclImdb/train/pos/522_8.txt,1
aclImdb/train/pos/7737_10.txt,1
aclImdb/train/pos/11174_8.txt,1
aclImdb/train/pos/3753_9.txt,1
aclImdb/train/neg/274_2.txt,0
aclImdb/train/pos/11185_9.txt,1
aclImdb/train/neg/1221_4.txt,0
aclImdb/train/pos/5490_9.txt,1
aclImdb/train/neg/10746_4.txt,0
aclImdb/train/pos/9891_10.txt,1
aclImdb/train/neg/6035_1.txt,0
aclImdb/train/neg/8863_2.txt,0
aclImdb/train/pos/2848_7.txt,1
aclImdb/train/pos/9699_10.txt,1
aclImdb/train/neg/7504_4.txt,0
aclImdb/train/pos/9420_8.txt,1
aclImdb/train/neg/1287_3.txt,0
aclImdb/train/pos/1279_9.txt,1
aclImdb/train/pos/9116_9.txt,1
aclImdb/train/pos/8044_10.txt,1
aclImdb/train/neg/10888_1.txt,0
aclImdb/train/pos/5500_10.txt,1
aclImdb/train/neg/8986_1.txt,0
aclImdb/train/pos/9082_10.txt,1
aclImdb/train/neg/11847_1.txt,0
aclImdb/train/neg/6560_4.txt,0
aclImdb/train/neg/3415_2.txt,0
aclImdb/train/pos/10904_10.txt,1
aclImdb/train/neg/10770_1.txt,0
aclImdb/train/neg/5234_4.txt,0
aclImdb/train/neg/771_4.txt,0
aclImdb/train/pos/9009_10.txt,1
aclImdb/train/pos/3804_10.txt,1
aclImdb/train/neg/7827_1.txt,0
aclImdb/train/neg/8615_2.txt,0
aclImdb/train/neg/4876_4.txt,0
aclImdb/train/neg/9191_1.txt,0
aclImdb/train/pos/8372_10.txt,1
aclImdb/train/neg/3259_1.txt,0
aclImdb/train/pos/1133_10.txt,1
aclImdb/train/pos/11017_9.txt,1
aclImdb/train/pos/10563_7.txt,1
aclImdb/train/pos/7332_7.txt,1
aclImdb/train/neg/2790_4.txt,0
aclImdb/train/neg/4248_1.txt,0
aclImdb/train/neg/562_1.txt,0
aclImdb/train/neg/10437_4.txt,0
aclImdb/train/neg/12265_1.txt,0
aclImdb/train/pos/3884_8.txt,1
aclImdb/train/pos/9049_8.txt,1
aclImdb/train/pos/12273_10.txt,1
aclImdb/train/pos/10868_8.txt,1
aclImdb/train/neg/2409_1.txt,0
aclImdb/train/pos/6745_8.txt,1
aclImdb/train/neg/10597_2.txt,0
aclImdb/train/pos/5544_7.txt,1
aclImdb/train/pos/8320_8.txt,1
aclImdb/train/pos/10562_9.txt,1
aclImdb/train/neg/4595_2.txt,0
aclImdb/train/pos/8156_10.txt,1
aclImdb/train/pos/8972_10.txt,1
aclImdb/train/pos/4269_10.txt,1
aclImdb/train/neg/9144_1.txt,0
aclImdb/train/neg/11452_1.txt,0
aclImdb/train/neg/169_1.txt,0
aclImdb/train/neg/9230_1.txt,0
aclImdb/train/neg/105_2.txt,0
aclImdb/train/neg/1894_4.txt,0
aclImdb/train/neg/12066_2.txt,0
aclImdb/train/neg/1572_1.txt,0
aclImdb/train/pos/3725_8.txt,1
aclImdb/train/pos/201_10.txt,1
aclImdb/train/pos/12449_8.txt,1
aclImdb/train/pos/3966_9.txt,1
aclImdb/train/neg/8178_1.txt,0
aclImdb/train/neg/4370_3.txt,0
aclImdb/train/pos/7577_8.txt,1
aclImdb/train/pos/11952_8.txt,1
aclImdb/train/pos/6337_7.txt,1
aclImdb/train/neg/7818_1.txt,0
aclImdb/train/neg/7043_1.txt,0
aclImdb/train/pos/8603_10.txt,1
aclImdb/train/pos/6541_8.txt,1
aclImdb/train/pos/1278_9.txt,1
aclImdb/train/neg/5646_1.txt,0
aclImdb/train/neg/5984_4.txt,0
aclImdb/train/neg/5885_1.txt,0
aclImdb/train/neg/9061_4.txt,0
aclImdb/train/neg/548_3.txt,0
aclImdb/train/pos/2601_10.txt,1
aclImdb/train/pos/10181_8.txt,1
aclImdb/train/neg/375_2.txt,0
aclImdb/train/neg/8090_3.txt,0
aclImdb/train/pos/1393_7.txt,1
aclImdb/train/neg/5557_4.txt,0
aclImdb/train/neg/3403_3.txt,0
aclImdb/train/pos/1548_8.txt,1
aclImdb/train/neg/575_3.txt,0
aclImdb/train/pos/7528_10.txt,1
aclImdb/train/neg/2721_3.txt,0
aclImdb/train/pos/4548_7.txt,1
aclImdb/train/neg/1905_1.txt,0
aclImdb/train/neg/11785_1.txt,0
aclImdb/train/pos/3251_7.txt,1
aclImdb/train/neg/9112_1.txt,0
aclImdb/train/pos/1211_7.txt,1
aclImdb/train/neg/3860_4.txt,0
aclImdb/train/pos/2455_8.txt,1
aclImdb/train/pos/4144_10.txt,1
aclImdb/train/neg/11508_1.txt,0
aclImdb/train/neg/9588_4.txt,0
aclImdb/train/pos/2083_7.txt,1
aclImdb/train/pos/9578_10.txt,1
aclImdb/train/pos/4803_8.txt,1
aclImdb/train/pos/3801_8.txt,1
aclImdb/train/neg/4715_3.txt,0
aclImdb/train/neg/1976_1.txt,0
aclImdb/train/neg/5219_3.txt,0
aclImdb/train/pos/4283_10.txt,1
aclImdb/train/pos/11966_10.txt,1
aclImdb/train/neg/1875_2.txt,0
aclImdb/train/neg/8477_3.txt,0
aclImdb/train/neg/9833_2.txt,0
aclImdb/train/neg/3569_1.txt,0
aclImdb/train/neg/1500_3.txt,0
aclImdb/train/pos/5388_8.txt,1
aclImdb/train/pos/8317_8.txt,1
aclImdb/train/pos/8052_9.txt,1
aclImdb/train/pos/3574_10.txt,1
aclImdb/train/pos/3135_9.txt,1
aclImdb/train/neg/11246_2.txt,0
aclImdb/train/neg/437_4.txt,0
aclImdb/train/pos/3282_8.txt,1
aclImdb/train/pos/11888_9.txt,1
aclImdb/train/pos/3716_9.txt,1
aclImdb/train/pos/2681_7.txt,1
aclImdb/train/neg/6801_4.txt,0
aclImdb/train/pos/1053_8.txt,1
aclImdb/train/pos/11378_8.txt,1
aclImdb/train/pos/1731_10.txt,1
aclImdb/train/neg/2289_3.txt,0
aclImdb/train/pos/10627_10.txt,1
aclImdb/train/neg/4384_1.txt,0
aclImdb/train/neg/630_2.txt,0
aclImdb/train/neg/1178_2.txt,0
aclImdb/train/pos/3762_8.txt,1
aclImdb/train/pos/2993_10.txt,1
aclImdb/train/pos/1370_8.txt,1
aclImdb/train/neg/919_1.txt,0
aclImdb/train/pos/22_8.txt,1
aclImdb/train/pos/9414_9.txt,1
aclImdb/train/neg/2712_2.txt,0
aclImdb/train/pos/5259_9.txt,1
aclImdb/train/pos/7135_10.txt,1
aclImdb/train/neg/0_3.txt,0
aclImdb/train/neg/7573_2.txt,0
aclImdb/train/neg/3624_2.txt,0
aclImdb/train/neg/5996_3.txt,0
aclImdb/train/pos/2767_8.txt,1
aclImdb/train/pos/7023_9.txt,1
aclImdb/train/neg/912_3.txt,0
aclImdb/train/neg/2738_1.txt,0
aclImdb/train/pos/3050_9.txt,1
aclImdb/train/pos/1010_10.txt,1
aclImdb/train/neg/1833_1.txt,0
aclImdb/train/neg/2375_2.txt,0
aclImdb/train/neg/4611_1.txt,0
aclImdb/train/pos/10142_8.txt,1
aclImdb/train/neg/6732_4.txt,0
aclImdb/train/pos/154_8.txt,1
aclImdb/train/pos/4978_7.txt,1
aclImdb/train/neg/4749_3.txt,0
aclImdb/train/neg/7967_4.txt,0
aclImdb/train/pos/2482_10.txt,1
aclImdb/train/neg/7943_4.txt,0
aclImdb/train/neg/8577_3.txt,0
aclImdb/train/neg/8198_4.txt,0
aclImdb/train/neg/9805_1.txt,0
aclImdb/train/pos/939_10.txt,1
aclImdb/train/neg/9902_3.txt,0
aclImdb/train/neg/40_3.txt,0
aclImdb/train/neg/8764_1.txt,0
aclImdb/train/pos/2656_10.txt,1
aclImdb/train/neg/9030_1.txt,0
aclImdb/train/neg/11666_1.txt,0
aclImdb/train/neg/4409_2.txt,0
aclImdb/train/pos/10372_7.txt,1
aclImdb/train/neg/10785_1.txt,0
aclImdb/train/pos/1288_8.txt,1
aclImdb/train/pos/2545_8.txt,1
aclImdb/train/neg/11064_3.txt,0
aclImdb/train/pos/5704_7.txt,1
aclImdb/train/pos/3538_10.txt,1
aclImdb/train/neg/11366_1.txt,0
aclImdb/train/pos/2996_7.txt,1
aclImdb/train/pos/5598_8.txt,1
aclImdb/train/neg/3570_1.txt,0
aclImdb/train/neg/11729_3.txt,0
aclImdb/train/neg/1270_1.txt,0
aclImdb/train/pos/5453_8.txt,1
aclImdb/train/pos/11316_8.txt,1
aclImdb/train/pos/12266_9.txt,1
aclImdb/train/pos/4354_8.txt,1
aclImdb/train/pos/9314_10.txt,1
aclImdb/train/pos/11832_7.txt,1
aclImdb/train/pos/12156_8.txt,1
aclImdb/train/pos/595_9.txt,1
aclImdb/train/neg/9297_1.txt,0
aclImdb/train/pos/1890_10.txt,1
aclImdb/train/neg/8103_3.txt,0
aclImdb/train/pos/302_10.txt,1
aclImdb/train/pos/2174_8.txt,1
aclImdb/train/neg/4243_2.txt,0
aclImdb/train/neg/12363_1.txt,0
aclImdb/train/neg/7794_1.txt,0
aclImdb/train/neg/2678_1.txt,0
aclImdb/train/pos/1821_8.txt,1
aclImdb/train/neg/2080_1.txt,0
aclImdb/train/neg/5036_4.txt,0
aclImdb/train/pos/7617_9.txt,1
aclImdb/train/neg/5729_1.txt,0
aclImdb/train/pos/8585_8.txt,1
aclImdb/train/neg/11857_1.txt,0
aclImdb/train/neg/5451_1.txt,0
aclImdb/train/neg/7318_4.txt,0
aclImdb/train/neg/7059_3.txt,0
aclImdb/train/pos/4987_10.txt,1
aclImdb/train/pos/11652_10.txt,1
aclImdb/train/pos/7466_10.txt,1
aclImdb/train/pos/3698_10.txt,1
aclImdb/train/pos/8538_10.txt,1
aclImdb/train/neg/3553_4.txt,0
aclImdb/train/neg/9036_3.txt,0
aclImdb/train/pos/11179_9.txt,1
aclImdb/train/neg/2096_3.txt,0
aclImdb/train/pos/8495_8.txt,1
aclImdb/train/neg/4366_4.txt,0
aclImdb/train/pos/914_8.txt,1
aclImdb/train/pos/10790_8.txt,1
aclImdb/train/pos/9817_8.txt,1
aclImdb/train/neg/2818_4.txt,0
aclImdb/train/pos/7460_10.txt,1
aclImdb/train/neg/6256_3.txt,0
aclImdb/train/pos/5750_8.txt,1
aclImdb/train/pos/153_10.txt,1
aclImdb/train/neg/6102_3.txt,0
aclImdb/train/pos/6248_7.txt,1
aclImdb/train/neg/3064_1.txt,0
aclImdb/train/neg/10787_1.txt,0
aclImdb/train/pos/6353_10.txt,1
aclImdb/train/pos/9908_8.txt,1
aclImdb/train/pos/2699_10.txt,1
aclImdb/train/pos/1617_8.txt,1
aclImdb/train/neg/11669_1.txt,0
aclImdb/train/neg/8643_1.txt,0
aclImdb/train/pos/8435_10.txt,1
aclImdb/train/neg/12133_3.txt,0
aclImdb/train/pos/7626_9.txt,1
aclImdb/train/pos/7647_7.txt,1
aclImdb/train/pos/466_8.txt,1
aclImdb/train/neg/1510_3.txt,0
aclImdb/train/pos/9339_10.txt,1
aclImdb/train/pos/3488_7.txt,1
aclImdb/train/pos/8884_9.txt,1
aclImdb/train/pos/9124_10.txt,1
aclImdb/train/pos/3007_7.txt,1
aclImdb/train/pos/10695_8.txt,1
aclImdb/train/pos/12103_7.txt,1
aclImdb/train/neg/11208_4.txt,0
aclImdb/train/pos/8631_7.txt,1
aclImdb/train/pos/4813_9.txt,1
aclImdb/train/pos/4788_10.txt,1
aclImdb/train/pos/6605_7.txt,1
aclImdb/train/neg/1474_4.txt,0
aclImdb/train/neg/2194_3.txt,0
aclImdb/train/neg/6190_2.txt,0
aclImdb/train/neg/9453_1.txt,0
aclImdb/train/pos/5633_8.txt,1
aclImdb/train/neg/7039_1.txt,0
aclImdb/train/pos/945_10.txt,1
aclImdb/train/pos/373_10.txt,1
aclImdb/train/neg/10264_4.txt,0
aclImdb/train/pos/9709_10.txt,1
aclImdb/train/pos/10447_10.txt,1
aclImdb/train/neg/10109_1.txt,0
aclImdb/train/pos/5775_7.txt,1
aclImdb/train/pos/11505_7.txt,1
aclImdb/train/neg/2503_1.txt,0
aclImdb/train/pos/11985_10.txt,1
aclImdb/train/neg/2118_1.txt,0
aclImdb/train/neg/7166_2.txt,0
aclImdb/train/pos/2550_9.txt,1
aclImdb/train/neg/3319_4.txt,0
aclImdb/train/pos/12091_8.txt,1
aclImdb/train/pos/1175_9.txt,1
aclImdb/train/pos/7808_10.txt,1
aclImdb/train/pos/4153_10.txt,1
aclImdb/train/neg/1759_4.txt,0
aclImdb/train/neg/11659_2.txt,0
aclImdb/train/neg/6132_2.txt,0
aclImdb/train/neg/7265_1.txt,0
aclImdb/train/neg/10938_3.txt,0
aclImdb/train/pos/1975_7.txt,1
aclImdb/train/neg/10199_4.txt,0
aclImdb/train/pos/10921_10.txt,1
aclImdb/train/neg/1895_3.txt,0
aclImdb/train/neg/2340_2.txt,0
aclImdb/train/neg/1097_3.txt,0
aclImdb/train/neg/11973_4.txt,0
aclImdb/train/pos/11696_7.txt,1
aclImdb/train/pos/2049_7.txt,1
aclImdb/train/pos/11564_9.txt,1
aclImdb/train/neg/642_1.txt,0
aclImdb/train/neg/9086_3.txt,0
aclImdb/train/neg/12488_1.txt,0
aclImdb/train/pos/3250_9.txt,1
aclImdb/train/pos/764_10.txt,1
aclImdb/train/pos/2116_10.txt,1
aclImdb/train/neg/8276_2.txt,0
aclImdb/train/pos/6733_10.txt,1
aclImdb/train/neg/5671_1.txt,0
aclImdb/train/neg/11999_3.txt,0
aclImdb/train/neg/4733_1.txt,0
aclImdb/train/neg/5882_1.txt,0
aclImdb/train/neg/1327_4.txt,0
aclImdb/train/pos/646_9.txt,1
aclImdb/train/neg/3893_2.txt,0
aclImdb/train/neg/11718_1.txt,0
aclImdb/train/pos/6202_7.txt,1
aclImdb/train/pos/10901_10.txt,1
aclImdb/train/pos/5171_10.txt,1
aclImdb/train/pos/1225_10.txt,1
aclImdb/train/neg/6125_4.txt,0
aclImdb/train/pos/2315_10.txt,1
aclImdb/train/pos/4567_10.txt,1
aclImdb/train/pos/9499_7.txt,1
aclImdb/train/neg/5145_4.txt,0
aclImdb/train/pos/7381_8.txt,1
aclImdb/train/neg/439_1.txt,0
aclImdb/train/pos/9981_7.txt,1
aclImdb/train/neg/1847_3.txt,0
aclImdb/train/pos/7929_10.txt,1
aclImdb/train/neg/7183_1.txt,0
aclImdb/train/neg/10237_2.txt,0
aclImdb/train/pos/9751_7.txt,1
aclImdb/train/neg/7056_4.txt,0
aclImdb/train/pos/11719_7.txt,1
aclImdb/train/neg/5080_2.txt,0
aclImdb/train/neg/5773_1.txt,0
aclImdb/train/pos/6695_10.txt,1
aclImdb/train/neg/5527_2.txt,0
aclImdb/train/pos/5993_8.txt,1
aclImdb/train/neg/4088_1.txt,0
aclImdb/train/pos/4547_8.txt,1
aclImdb/train/pos/11187_9.txt,1
aclImdb/train/neg/11403_3.txt,0
aclImdb/train/pos/949_8.txt,1
aclImdb/train/neg/9886_4.txt,0
aclImdb/train/neg/10193_1.txt,0
aclImdb/train/pos/10091_7.txt,1
aclImdb/train/neg/3719_3.txt,0
aclImdb/train/neg/2956_1.txt,0
aclImdb/train/neg/10651_1.txt,0
aclImdb/train/pos/9873_7.txt,1
aclImdb/train/neg/4144_1.txt,0
aclImdb/train/neg/11167_1.txt,0
aclImdb/train/pos/1739_10.txt,1
aclImdb/train/pos/1673_8.txt,1
aclImdb/train/neg/10662_1.txt,0
aclImdb/train/neg/902_4.txt,0
aclImdb/train/pos/6062_10.txt,1
aclImdb/train/neg/8760_2.txt,0
aclImdb/train/pos/10671_10.txt,1
aclImdb/train/pos/1632_7.txt,1
aclImdb/train/pos/7543_8.txt,1
aclImdb/train/neg/11719_1.txt,0
aclImdb/train/neg/12312_4.txt,0
aclImdb/train/pos/2253_8.txt,1
aclImdb/train/pos/9166_9.txt,1
aclImdb/train/pos/9799_7.txt,1
aclImdb/train/neg/9011_4.txt,0
aclImdb/train/pos/1693_10.txt,1
aclImdb/train/pos/10208_7.txt,1
aclImdb/train/pos/1038_7.txt,1
aclImdb/train/neg/4612_1.txt,0
aclImdb/train/pos/399_9.txt,1
aclImdb/train/neg/6983_3.txt,0
aclImdb/train/pos/3863_7.txt,1
aclImdb/train/neg/4598_4.txt,0
aclImdb/train/neg/12469_1.txt,0
aclImdb/train/pos/885_8.txt,1
aclImdb/train/pos/6673_7.txt,1
aclImdb/train/neg/1079_3.txt,0
aclImdb/train/neg/11170_2.txt,0
aclImdb/train/neg/313_2.txt,0
aclImdb/train/pos/7_7.txt,1
aclImdb/train/neg/186_1.txt,0
aclImdb/train/pos/10669_10.txt,1
aclImdb/train/pos/6577_8.txt,1
aclImdb/train/pos/2628_10.txt,1
aclImdb/train/neg/8490_3.txt,0
aclImdb/train/neg/4361_2.txt,0
aclImdb/train/neg/7007_4.txt,0
aclImdb/train/pos/3950_7.txt,1
aclImdb/train/pos/8164_8.txt,1
aclImdb/train/neg/1023_3.txt,0
aclImdb/train/pos/2406_10.txt,1
aclImdb/train/pos/12347_9.txt,1
aclImdb/train/neg/6976_4.txt,0
aclImdb/train/neg/11116_4.txt,0
aclImdb/train/pos/11453_9.txt,1
aclImdb/train/neg/8830_3.txt,0
aclImdb/train/pos/10954_10.txt,1
aclImdb/train/pos/2861_10.txt,1
aclImdb/train/pos/3872_9.txt,1
aclImdb/train/pos/292_10.txt,1
aclImdb/train/pos/8638_7.txt,1
aclImdb/train/pos/9341_7.txt,1
aclImdb/train/pos/4081_10.txt,1
aclImdb/train/neg/3970_2.txt,0
aclImdb/train/pos/8021_7.txt,1
aclImdb/train/neg/3548_3.txt,0
aclImdb/train/pos/11304_7.txt,1
aclImdb/train/pos/9173_10.txt,1
aclImdb/train/neg/5478_4.txt,0
aclImdb/train/neg/6903_1.txt,0
aclImdb/train/neg/9495_1.txt,0
aclImdb/train/pos/2571_7.txt,1
aclImdb/train/pos/10419_10.txt,1
aclImdb/train/pos/1147_8.txt,1
aclImdb/train/pos/2149_10.txt,1
aclImdb/train/pos/3523_9.txt,1
aclImdb/train/pos/5283_7.txt,1
aclImdb/train/pos/6323_7.txt,1
aclImdb/train/pos/27_10.txt,1
aclImdb/train/pos/6608_7.txt,1
aclImdb/train/pos/4238_9.txt,1
aclImdb/train/neg/6277_1.txt,0
aclImdb/train/pos/3888_10.txt,1
aclImdb/train/pos/4450_9.txt,1
aclImdb/train/neg/2121_1.txt,0
aclImdb/train/neg/10769_2.txt,0
aclImdb/train/neg/668_4.txt,0
aclImdb/train/pos/10746_10.txt,1
aclImdb/train/neg/11569_3.txt,0
aclImdb/train/pos/7553_10.txt,1
aclImdb/train/neg/9794_1.txt,0
aclImdb/train/pos/11357_10.txt,1
aclImdb/train/neg/6662_1.txt,0
aclImdb/train/neg/10966_1.txt,0
aclImdb/train/pos/3605_8.txt,1
aclImdb/train/pos/7655_10.txt,1
aclImdb/train/pos/12220_8.txt,1
aclImdb/train/pos/2543_10.txt,1
aclImdb/train/pos/7887_7.txt,1
aclImdb/train/neg/9479_2.txt,0
aclImdb/train/pos/11988_8.txt,1
aclImdb/train/pos/11951_8.txt,1
aclImdb/train/neg/4857_2.txt,0
aclImdb/train/neg/5647_3.txt,0
aclImdb/train/pos/719_10.txt,1
aclImdb/train/neg/6909_1.txt,0
aclImdb/train/neg/751_1.txt,0
aclImdb/train/neg/8737_1.txt,0
aclImdb/train/neg/1534_1.txt,0
aclImdb/train/pos/4456_7.txt,1
aclImdb/train/pos/7661_10.txt,1
aclImdb/train/pos/11030_8.txt,1
aclImdb/train/neg/9523_3.txt,0
aclImdb/train/pos/1064_10.txt,1
aclImdb/train/neg/3946_3.txt,0
aclImdb/train/pos/6827_10.txt,1
aclImdb/train/neg/6480_3.txt,0
aclImdb/train/pos/10849_10.txt,1
aclImdb/train/pos/245_9.txt,1
aclImdb/train/pos/1852_9.txt,1
aclImdb/train/neg/5319_1.txt,0
aclImdb/train/pos/1349_8.txt,1
aclImdb/train/neg/11890_1.txt,0
aclImdb/train/pos/11605_10.txt,1
aclImdb/train/pos/2827_10.txt,1
aclImdb/train/pos/11438_10.txt,1
aclImdb/train/pos/339_10.txt,1
aclImdb/train/neg/8063_2.txt,0
aclImdb/train/pos/1994_10.txt,1
aclImdb/train/pos/7407_10.txt,1
aclImdb/train/neg/5783_4.txt,0
aclImdb/train/pos/5736_7.txt,1
aclImdb/train/pos/3062_10.txt,1
aclImdb/train/pos/628_9.txt,1
aclImdb/train/pos/7963_9.txt,1
aclImdb/train/pos/1197_10.txt,1
aclImdb/train/pos/6089_10.txt,1
aclImdb/train/pos/5656_10.txt,1
aclImdb/train/pos/5508_10.txt,1
aclImdb/train/neg/12202_3.txt,0
aclImdb/train/neg/12048_1.txt,0
aclImdb/train/neg/7191_3.txt,0
aclImdb/train/neg/6691_1.txt,0
aclImdb/train/pos/181_10.txt,1
aclImdb/train/neg/11439_3.txt,0
aclImdb/train/neg/5564_2.txt,0
aclImdb/train/pos/5350_9.txt,1
aclImdb/train/neg/11019_4.txt,0
aclImdb/train/neg/4127_1.txt,0
aclImdb/train/neg/11793_3.txt,0
aclImdb/train/neg/6208_1.txt,0
aclImdb/train/pos/10005_7.txt,1
aclImdb/train/pos/1291_10.txt,1
aclImdb/train/pos/2802_10.txt,1
aclImdb/train/pos/6708_10.txt,1
aclImdb/train/pos/12093_8.txt,1
aclImdb/train/neg/8028_1.txt,0
aclImdb/train/pos/11742_9.txt,1
aclImdb/train/pos/11373_8.txt,1
aclImdb/train/pos/10779_10.txt,1
aclImdb/train/neg/9276_1.txt,0
aclImdb/train/neg/11241_1.txt,0
aclImdb/train/neg/3286_1.txt,0
aclImdb/train/pos/8030_9.txt,1
aclImdb/train/neg/2828_3.txt,0
aclImdb/train/neg/10133_1.txt,0
aclImdb/train/neg/8377_1.txt,0
aclImdb/train/neg/8238_1.txt,0
aclImdb/train/neg/6787_1.txt,0
aclImdb/train/neg/8858_2.txt,0
aclImdb/train/pos/4379_8.txt,1
aclImdb/train/pos/10704_10.txt,1
aclImdb/train/neg/1549_2.txt,0
aclImdb/train/neg/6706_1.txt,0
aclImdb/train/neg/6596_1.txt,0
aclImdb/train/pos/10553_8.txt,1
aclImdb/train/pos/3842_7.txt,1
aclImdb/train/pos/7825_9.txt,1
aclImdb/train/pos/8454_8.txt,1
aclImdb/train/pos/7684_7.txt,1
aclImdb/train/neg/10103_1.txt,0
aclImdb/train/pos/10628_7.txt,1
aclImdb/train/pos/4647_8.txt,1
aclImdb/train/neg/10994_1.txt,0
aclImdb/train/neg/11567_2.txt,0
aclImdb/train/neg/9587_3.txt,0
aclImdb/train/neg/7852_1.txt,0
aclImdb/train/pos/8233_8.txt,1
aclImdb/train/pos/8547_10.txt,1
aclImdb/train/pos/822_9.txt,1
aclImdb/train/pos/8115_10.txt,1
aclImdb/train/neg/9328_1.txt,0
aclImdb/train/pos/6097_10.txt,1
aclImdb/train/neg/4437_1.txt,0
aclImdb/train/neg/6993_1.txt,0
aclImdb/train/neg/10723_4.txt,0
aclImdb/train/neg/11469_4.txt,0
aclImdb/train/pos/6102_10.txt,1
aclImdb/train/pos/8963_8.txt,1
aclImdb/train/neg/10464_1.txt,0
aclImdb/train/neg/4378_4.txt,0
aclImdb/train/neg/6953_2.txt,0
aclImdb/train/neg/1467_3.txt,0
aclImdb/train/pos/8336_10.txt,1
aclImdb/train/neg/5082_1.txt,0
aclImdb/train/pos/7223_10.txt,1
aclImdb/train/pos/9594_10.txt,1
aclImdb/train/pos/11242_9.txt,1
aclImdb/train/neg/7323_1.txt,0
aclImdb/train/neg/8978_3.txt,0
aclImdb/train/pos/12235_7.txt,1
aclImdb/train/pos/7551_10.txt,1
aclImdb/train/neg/11022_4.txt,0
aclImdb/train/pos/2633_8.txt,1
aclImdb/train/pos/9959_7.txt,1
aclImdb/train/neg/7248_2.txt,0
aclImdb/train/neg/4761_4.txt,0
aclImdb/train/neg/1794_4.txt,0
aclImdb/train/pos/8754_8.txt,1
aclImdb/train/pos/11811_8.txt,1
aclImdb/train/neg/3707_2.txt,0
aclImdb/train/pos/8572_7.txt,1
aclImdb/train/neg/6154_4.txt,0
aclImdb/train/pos/5997_9.txt,1
aclImdb/train/pos/8555_9.txt,1
aclImdb/train/pos/4877_9.txt,1
aclImdb/train/pos/4681_7.txt,1
aclImdb/train/pos/8342_7.txt,1
aclImdb/train/neg/569_1.txt,0
aclImdb/train/pos/1939_8.txt,1
aclImdb/train/neg/2851_4.txt,0
aclImdb/train/neg/1938_1.txt,0
aclImdb/train/neg/3080_1.txt,0
aclImdb/train/neg/6242_1.txt,0
aclImdb/train/neg/1902_4.txt,0
aclImdb/train/neg/1053_4.txt,0
aclImdb/train/pos/8569_9.txt,1
aclImdb/train/neg/11049_1.txt,0
aclImdb/train/pos/11035_8.txt,1
aclImdb/train/pos/11351_9.txt,1
aclImdb/train/pos/7607_8.txt,1
aclImdb/train/pos/11021_8.txt,1
aclImdb/train/pos/2833_7.txt,1
aclImdb/train/neg/12476_3.txt,0
aclImdb/train/pos/7536_10.txt,1
aclImdb/train/neg/3273_3.txt,0
aclImdb/train/pos/8740_8.txt,1
aclImdb/train/neg/3638_1.txt,0
aclImdb/train/neg/3463_1.txt,0
aclImdb/train/pos/3611_10.txt,1
aclImdb/train/neg/818_4.txt,0
aclImdb/train/neg/3027_1.txt,0
aclImdb/train/pos/1485_10.txt,1
aclImdb/train/neg/8019_1.txt,0
aclImdb/train/pos/5117_10.txt,1
aclImdb/train/pos/1654_7.txt,1
aclImdb/train/pos/2503_10.txt,1
aclImdb/train/pos/10647_8.txt,1
aclImdb/train/neg/4080_3.txt,0
aclImdb/train/neg/8535_2.txt,0
aclImdb/train/neg/5690_2.txt,0
aclImdb/train/neg/8808_1.txt,0
aclImdb/train/neg/4004_4.txt,0
aclImdb/train/neg/1207_4.txt,0
aclImdb/train/neg/6963_4.txt,0
aclImdb/train/pos/6229_7.txt,1
aclImdb/train/pos/3603_7.txt,1
